r,l,t,m,y,RateOfActivity
REGION1,SEA3N,PWRHYDB07,1,2041,1.2614
REGION1,SEA1N,PWRHYDB07,1,2042,1.2614
REGION1,SEA2D,PWRHYDB07,1,2042,1.2614
REGION1,SEA2N,PWRHYDB07,1,2042,1.2614
REGION1,SEA3D,PWRHYDB07,1,2042,1.2614
REGION1,SEA4N,PWRHYDB07,1,2042,0.0446
REGION1,SEA1D,PWRHYDB07,1,2043,1.2614
REGION1,SEA2D,PWRHYDB07,1,2043,0.6725
REGION1,SEA2N,PWRHYDB07,1,2043,1.2614
REGION1,SEA3N,PWRHYDB07,1,2043,1.2614
REGION1,SEA1D,PWRHYDB07,1,2044,1.2614
REGION1,SEA3D,PWRHYDB07,1,2044,1.2614
REGION1,SEA3N,PWRHYDB07,1,2044,0.5884
REGION1,SEA4N,PWRHYDB07,1,2044,1.2614
REGION1,SEA1D,PWRHYDB07,1,2045,1.2614
REGION1,SEA2N,PWRHYDB07,1,2045,0.3546
REGION1,SEA3N,PWRHYDB07,1,2045,1.2614
REGION1,SEA4N,PWRHYDB07,1,2045,1.2614
REGION1,SEA1D,PWRHYDB07,1,2046,1.2614
REGION1,SEA2N,PWRHYDB07,1,2046,0.3546
REGION1,SEA3N,PWRHYDB07,1,2046,1.2614
REGION1,SEA4N,PWRHYDB07,1,2046,1.2614
REGION1,SEA1N,PWRHYDB07,1,2047,1.2614
REGION1,SEA2N,PWRHYDB07,1,2047,1.2614
REGION1,SEA3D,PWRHYDB07,1,2047,1.2614
REGION1,SEA3N,PWRHYDB07,1,2047,0.1379
REGION1,SEA4N,PWRHYDB07,1,2047,1.2614
REGION1,SEA2D,PWRHYDB07,1,2048,1.2614
REGION1,SEA2N,PWRHYDB07,1,2048,0.7751
REGION1,SEA3D,PWRHYDB07,1,2048,1.2614
REGION1,SEA4N,PWRHYDB07,1,2048,1.2614
REGION1,SEA2D,PWRHYDB07,1,2049,1.2614
REGION1,SEA2N,PWRHYDB07,1,2049,0.2144
REGION1,SEA3N,PWRHYDB07,1,2049,1.2614
REGION1,SEA4N,PWRHYDB07,1,2049,1.2614
REGION1,SEA1D,PWRHYDB07,1,2050,0.2128
REGION1,SEA1N,PWRHYDB07,1,2050,1.2614
REGION1,SEA2N,PWRHYDB07,1,2050,1.2614
REGION1,SEA3D,PWRHYDB07,1,2050,1.2614
REGION1,SEA3N,PWRHYDB07,1,2050,1.2614
REGION1,SEA1N,PWRHYDB08,1,2020,18.9216
REGION1,SEA2D,PWRHYDB08,1,2020,18.9216
REGION1,SEA2N,PWRHYDB08,1,2020,18.9216
REGION1,SEA3N,PWRHYDB08,1,2020,4.7439
REGION1,SEA4D,PWRHYDB08,1,2020,18.9216
REGION1,SEA2D,PWRHYDB08,1,2021,17.1595
REGION1,SEA2N,PWRHYDB08,1,2021,18.9216
REGION1,SEA3D,PWRHYDB08,1,2021,18.9216
REGION1,SEA4N,PWRHYDB08,1,2021,18.9216
REGION1,SEA1D,PWRHYDB08,1,2022,18.9216
REGION1,SEA2N,PWRHYDB08,1,2022,18.9216
REGION1,SEA3D,PWRHYDB08,1,2022,18.9216
REGION1,SEA3N,PWRHYDB08,1,2022,18.9216
REGION1,SEA4N,PWRHYDB08,1,2022,0.6433
REGION1,SEA2D,PWRHYDB08,1,2023,18.9216
REGION1,SEA2N,PWRHYDB08,1,2023,17.524
REGION1,SEA3D,PWRHYDB08,1,2023,18.9216
REGION1,SEA3N,PWRHYDB08,1,2023,6.9939
REGION1,SEA4D,PWRHYDB08,1,2023,18.9216
REGION1,SEA1D,PWRHYDB08,1,2024,18.9216
REGION1,SEA3D,PWRHYDB08,1,2024,17.9944
REGION1,SEA4D,PWRHYDB08,1,2024,18.9216
REGION1,SEA4N,PWRHYDB08,1,2024,18.9216
REGION1,SEA1D,PWRHYDB08,1,2025,3.0089
REGION1,SEA1N,PWRHYDB08,1,2025,7.0952
REGION1,SEA2N,PWRHYDB08,1,2025,18.9216
REGION1,SEA3D,PWRHYDB08,1,2025,18.9216
REGION1,SEA3N,PWRHYDB08,1,2025,18.9216
REGION1,SEA4D,PWRHYDB08,1,2025,18.9216
REGION1,SEA1D,PWRHYDB08,1,2026,18.9216
REGION1,SEA1N,PWRHYDB08,1,2026,18.9216
REGION1,SEA3D,PWRHYDB08,1,2026,14.2101
REGION1,SEA4N,PWRHYDB08,1,2026,18.9216
REGION1,SEA1D,PWRHYDB08,1,2027,18.9216
REGION1,SEA2N,PWRHYDB08,1,2027,18.9216
REGION1,SEA3D,PWRHYDB08,1,2027,18.9216
REGION1,SEA3N,PWRHYDB08,1,2027,7.447
REGION1,SEA4D,PWRHYDB08,1,2027,18.9216
REGION1,SEA2D,PWRHYDB08,1,2028,18.9216
REGION1,SEA2N,PWRHYDB08,1,2028,18.9216
REGION1,SEA3D,PWRHYDB08,1,2028,18.9216
REGION1,SEA3N,PWRHYDB08,1,2028,6.0862
REGION1,SEA4D,PWRHYDB08,1,2028,18.9216
REGION1,SEA4N,PWRHYDB08,1,2028,0.0086
REGION1,SEA1N,PWRHYDB08,1,2029,18.9216
REGION1,SEA2D,PWRHYDB08,1,2029,5.3335
REGION1,SEA3D,PWRHYDB08,1,2029,18.9216
REGION1,SEA3N,PWRHYDB08,1,2029,18.9216
REGION1,SEA4D,PWRHYDB08,1,2029,18.9216
REGION1,SEA2D,PWRHYDB08,1,2030,6.5161
REGION1,SEA2N,PWRHYDB08,1,2030,18.9216
REGION1,SEA3D,PWRHYDB08,1,2030,18.9216
REGION1,SEA4D,PWRHYDB08,1,2030,18.9216
REGION1,SEA4N,PWRHYDB08,1,2030,18.9216
REGION1,SEA1D,PWRHYDB08,1,2031,10.8912
REGION1,SEA2D,PWRHYDB08,1,2031,18.9216
REGION1,SEA3N,PWRHYDB08,1,2031,18.9216
REGION1,SEA4D,PWRHYDB08,1,2031,18.9216
REGION1,SEA4N,PWRHYDB08,1,2031,1.1051
REGION1,SEA1D,PWRHYDB08,1,2032,18.9216
REGION1,SEA1N,PWRHYDB08,1,2032,12.7608
REGION1,SEA2D,PWRHYDB08,1,2032,18.9216
REGION1,SEA2N,PWRHYDB08,1,2032,2.2948
REGION1,SEA4D,PWRHYDB08,1,2032,18.9216
REGION1,SEA1N,PWRHYDB08,1,2033,18.9216
REGION1,SEA3D,PWRHYDB08,1,2033,18.9216
REGION1,SEA3N,PWRHYDB08,1,2033,4.7439
REGION1,SEA4D,PWRHYDB08,1,2033,18.9216
REGION1,SEA4N,PWRHYDB08,1,2033,18.9216
REGION1,SEA2D,PWRHYDB08,1,2034,1.7857
REGION1,SEA2N,PWRHYDB08,1,2034,18.9216
REGION1,SEA3N,PWRHYDB08,1,2034,18.9216
REGION1,SEA4D,PWRHYDB08,1,2034,18.9216
REGION1,SEA4N,PWRHYDB08,1,2034,18.9216
REGION1,SEA1D,PWRHYDB08,1,2035,13.2577
REGION1,SEA3N,PWRHYDB08,1,2035,18.9216
REGION1,SEA4D,PWRHYDB08,1,2035,18.9216
REGION1,SEA4N,PWRHYDB08,1,2035,18.9216
REGION1,SEA1D,PWRHYDB08,1,2036,18.9216
REGION1,SEA2N,PWRHYDB08,1,2036,18.9216
REGION1,SEA3N,PWRHYDB08,1,2036,18.9216
REGION1,SEA4D,PWRHYDB08,1,2036,18.9216
REGION1,SEA4N,PWRHYDB08,1,2036,1.9048
REGION1,SEA1D,PWRHYDB08,1,2037,18.9216
REGION1,SEA2D,PWRHYDB08,1,2037,18.9216
REGION1,SEA2N,PWRHYDB08,1,2037,17.8914
REGION1,SEA4D,PWRHYDB08,1,2037,18.9216
REGION1,SEA1D,PWRHYDB08,1,2038,6.2677
REGION1,SEA3D,PWRHYDB08,1,2038,18.9216
REGION1,SEA3N,PWRHYDB08,1,2038,18.9216
REGION1,SEA4D,PWRHYDB08,1,2038,9.5476
REGION1,SEA4N,PWRHYDB08,1,2038,18.9216
REGION1,SEA1N,PWRHYDB08,1,2039,18.9216
REGION1,SEA2D,PWRHYDB08,1,2039,2.1718
REGION1,SEA2N,PWRHYDB08,1,2039,3.5184
REGION1,SEA3D,PWRHYDB08,1,2039,18.9216
REGION1,SEA4D,PWRHYDB08,1,2039,18.9216
REGION1,SEA4N,PWRHYDB08,1,2039,18.9216
REGION1,SEA2D,PWRHYDB08,1,2040,7.6987
REGION1,SEA2N,PWRHYDB08,1,2040,18.9216
REGION1,SEA3D,PWRHYDB08,1,2040,18.9216
REGION1,SEA3N,PWRHYDB08,1,2040,18.9216
REGION1,SEA4D,PWRHYDB08,1,2040,18.9216
REGION1,SEA1D,PWRHYDB08,1,2041,10.7349
REGION1,SEA2D,PWRHYDB08,1,2041,18.9216
REGION1,SEA3D,PWRHYDB08,1,2041,18.9216
REGION1,SEA3N,PWRHYDB08,1,2041,18.9216
REGION1,SEA2D,PWRHYDB08,1,2042,12.4291
REGION1,SEA3N,PWRHYDB08,1,2042,18.9216
REGION1,SEA4D,PWRHYDB08,1,2042,18.9216
REGION1,SEA4N,PWRHYDB08,1,2042,18.9216
REGION1,SEA1D,PWRHYDB08,1,2043,4.4277
REGION1,SEA1N,PWRHYDB08,1,2043,18.9216
REGION1,SEA3D,PWRHYDB08,1,2043,18.9216
REGION1,SEA4D,PWRHYDB08,1,2043,18.9216
REGION1,SEA4N,PWRHYDB08,1,2043,18.9216
REGION1,SEA1D,PWRHYDB08,1,2044,18.9216
REGION1,SEA2D,PWRHYDB08,1,2044,18.9216
REGION1,SEA3N,PWRHYDB08,1,2044,11.5016
REGION1,SEA4D,PWRHYDB08,1,2044,18.9216
REGION1,SEA1D,PWRHYDB08,1,2045,18.9216
REGION1,SEA2D,PWRHYDB08,1,2045,18.9216
REGION1,SEA3D,PWRHYDB08,1,2045,16.1023
REGION1,SEA4D,PWRHYDB08,1,2045,18.9216
REGION1,SEA1D,PWRHYDB08,1,2046,18.9216
REGION1,SEA2D,PWRHYDB08,1,2046,17.1595
REGION1,SEA3D,PWRHYDB08,1,2046,18.9216
REGION1,SEA4D,PWRHYDB08,1,2046,18.9216
REGION1,SEA1D,PWRHYDB08,1,2047,18.9216
REGION1,SEA3D,PWRHYDB08,1,2047,18.9216
REGION1,SEA3N,PWRHYDB08,1,2047,18.9216
REGION1,SEA4D,PWRHYDB08,1,2047,18.9216
REGION1,SEA4N,PWRHYDB08,1,2047,0.6433
REGION1,SEA1N,PWRHYDB08,1,2048,18.9216
REGION1,SEA3D,PWRHYDB08,1,2048,18.9216
REGION1,SEA3N,PWRHYDB08,1,2048,4.7439
REGION1,SEA4D,PWRHYDB08,1,2048,18.9216
REGION1,SEA4N,PWRHYDB08,1,2048,18.9216
REGION1,SEA2D,PWRHYDB08,1,2049,18.9216
REGION1,SEA3D,PWRHYDB08,1,2049,18.9216
REGION1,SEA3N,PWRHYDB08,1,2049,18.2593
REGION1,SEA4D,PWRHYDB08,1,2049,18.9216
REGION1,SEA2D,PWRHYDB08,1,2050,6.5161
REGION1,SEA2N,PWRHYDB08,1,2050,18.9216
REGION1,SEA3D,PWRHYDB08,1,2050,18.9216
REGION1,SEA4D,PWRHYDB08,1,2050,18.9216
REGION1,SEA4N,PWRHYDB08,1,2050,18.9216
REGION1,SEA2D,PWRHYDB09,1,2020,74.425
REGION1,SEA3N,PWRHYDB09,1,2020,74.425
REGION1,SEA4N,PWRHYDB09,1,2020,72.1922
REGION1,SEA1N,PWRHYDB09,1,2021,37.5146
REGION1,SEA2D,PWRHYDB09,1,2021,74.425
REGION1,SEA3D,PWRHYDB09,1,2021,59.5797
REGION1,SEA4N,PWRHYDB09,1,2021,74.425
REGION1,SEA1D,PWRHYDB09,1,2022,74.425
REGION1,SEA2D,PWRHYDB09,1,2022,74.425
REGION1,SEA3D,PWRHYDB09,1,2022,59.1689
REGION1,SEA4N,PWRHYDB09,1,2022,27.7846
REGION1,SEA1D,PWRHYDB09,1,2023,51.1376
REGION1,SEA1N,PWRHYDB09,1,2023,74.425
REGION1,SEA3D,PWRHYDB09,1,2023,61.3519
REGION1,SEA4N,PWRHYDB09,1,2023,74.425
REGION1,SEA2D,PWRHYDB09,1,2024,74.425
REGION1,SEA3N,PWRHYDB09,1,2024,72.0327
REGION1,SEA4N,PWRHYDB09,1,2024,74.425
REGION1,SEA1D,PWRHYDB09,1,2025,74.425
REGION1,SEA1N,PWRHYDB09,1,2025,74.425
REGION1,SEA2D,PWRHYDB09,1,2025,11.9191
REGION1,SEA2N,PWRHYDB09,1,2025,0.9659
REGION1,SEA3N,PWRHYDB09,1,2025,4.6293
REGION1,SEA4N,PWRHYDB09,1,2025,74.425
REGION1,SEA1D,PWRHYDB09,1,2026,15.477
REGION1,SEA1N,PWRHYDB09,1,2026,0.4828
REGION1,SEA2D,PWRHYDB09,1,2026,74.425
REGION1,SEA2N,PWRHYDB09,1,2026,56.1492
REGION1,SEA3D,PWRHYDB09,1,2026,2.4995
REGION1,SEA3N,PWRHYDB09,1,2026,74.425
REGION1,SEA4N,PWRHYDB09,1,2026,21.0053
REGION1,SEA1N,PWRHYDB09,1,2027,40.5602
REGION1,SEA2D,PWRHYDB09,1,2027,74.425
REGION1,SEA3D,PWRHYDB09,1,2027,63.6721
REGION1,SEA3N,PWRHYDB09,1,2027,74.425
REGION1,SEA1D,PWRHYDB09,1,2028,74.425
REGION1,SEA1N,PWRHYDB09,1,2028,41.0814
REGION1,SEA2D,PWRHYDB09,1,2028,74.425
REGION1,SEA3D,PWRHYDB09,1,2028,55.6562
REGION1,SEA1D,PWRHYDB09,1,2029,47.5126
REGION1,SEA1N,PWRHYDB09,1,2029,3.9673
REGION1,SEA2D,PWRHYDB09,1,2029,74.425
REGION1,SEA3D,PWRHYDB09,1,2029,11.0103
REGION1,SEA3N,PWRHYDB09,1,2029,74.425
REGION1,SEA4N,PWRHYDB09,1,2029,14.4301
REGION1,SEA1D,PWRHYDB09,1,2030,74.425
REGION1,SEA1N,PWRHYDB09,1,2030,74.425
REGION1,SEA2D,PWRHYDB09,1,2030,74.425
REGION1,SEA3D,PWRHYDB09,1,2030,2.7966
REGION1,SEA3N,PWRHYDB09,1,2030,3.5883
REGION1,SEA4N,PWRHYDB09,1,2030,7.4388
REGION1,SEA1D,PWRHYDB09,1,2031,74.425
REGION1,SEA2D,PWRHYDB09,1,2031,74.425
REGION1,SEA3D,PWRHYDB09,1,2031,69.1024
REGION1,SEA4N,PWRHYDB09,1,2031,21.1623
REGION1,SEA1N,PWRHYDB09,1,2032,74.425
REGION1,SEA2D,PWRHYDB09,1,2032,74.425
REGION1,SEA3N,PWRHYDB09,1,2032,74.425
REGION1,SEA4N,PWRHYDB09,1,2032,17.6139
REGION1,SEA2D,PWRHYDB09,1,2033,74.425
REGION1,SEA2N,PWRHYDB09,1,2033,37.5586
REGION1,SEA3N,PWRHYDB09,1,2033,74.425
REGION1,SEA4N,PWRHYDB09,1,2033,49.657
REGION1,SEA1N,PWRHYDB09,1,2034,74.425
REGION1,SEA2D,PWRHYDB09,1,2034,21.1646
REGION1,SEA3N,PWRHYDB09,1,2034,74.425
REGION1,SEA4N,PWRHYDB09,1,2034,74.425
REGION1,SEA1N,PWRHYDB09,1,2035,40.2208
REGION1,SEA3D,PWRHYDB09,1,2035,71.4879
REGION1,SEA3N,PWRHYDB09,1,2035,74.425
REGION1,SEA4N,PWRHYDB09,1,2035,74.425
REGION1,SEA1N,PWRHYDB09,1,2036,74.425
REGION1,SEA2D,PWRHYDB09,1,2036,74.425
REGION1,SEA3N,PWRHYDB09,1,2036,74.425
REGION1,SEA4N,PWRHYDB09,1,2036,17.6139
REGION1,SEA1D,PWRHYDB09,1,2037,74.425
REGION1,SEA1N,PWRHYDB09,1,2037,74.425
REGION1,SEA3D,PWRHYDB09,1,2037,72.2062
REGION1,SEA3N,PWRHYDB09,1,2037,47.0372
REGION1,SEA1N,PWRHYDB09,1,2038,44.3167
REGION1,SEA2N,PWRHYDB09,1,2038,74.425
REGION1,SEA3N,PWRHYDB09,1,2038,74.425
REGION1,SEA4N,PWRHYDB09,1,2038,74.425
REGION1,SEA1D,PWRHYDB09,1,2039,74.425
REGION1,SEA2D,PWRHYDB09,1,2039,74.425
REGION1,SEA2N,PWRHYDB09,1,2039,74.425
REGION1,SEA3D,PWRHYDB09,1,2039,12.8021
REGION1,SEA4N,PWRHYDB09,1,2039,14.0408
REGION1,SEA1D,PWRHYDB09,1,2040,74.425
REGION1,SEA1N,PWRHYDB09,1,2040,74.425
REGION1,SEA2D,PWRHYDB09,1,2040,74.425
REGION1,SEA3N,PWRHYDB09,1,2040,13.556
REGION1,SEA1D,PWRHYDB09,1,2041,74.425
REGION1,SEA1N,PWRHYDB09,1,2041,6.1856
REGION1,SEA2D,PWRHYDB09,1,2041,10.0821
REGION1,SEA2N,PWRHYDB09,1,2041,74.425
REGION1,SEA3D,PWRHYDB09,1,2041,1.8041
REGION1,SEA3N,PWRHYDB09,1,2041,74.425
REGION1,SEA4N,PWRHYDB09,1,2041,16.0058
REGION1,SEA1D,PWRHYDB09,1,2042,74.425
REGION1,SEA1N,PWRHYDB09,1,2042,74.425
REGION1,SEA2N,PWRHYDB09,1,2042,6.8092
REGION1,SEA3D,PWRHYDB09,1,2042,63.8778
REGION1,SEA3N,PWRHYDB09,1,2042,15.4687
REGION1,SEA4N,PWRHYDB09,1,2042,30.9307
REGION1,SEA1D,PWRHYDB09,1,2043,74.425
REGION1,SEA2D,PWRHYDB09,1,2043,30.4677
REGION1,SEA2N,PWRHYDB09,1,2043,74.425
REGION1,SEA3N,PWRHYDB09,1,2043,74.425
REGION1,SEA1D,PWRHYDB09,1,2044,74.425
REGION1,SEA2N,PWRHYDB09,1,2044,23.7313
REGION1,SEA3D,PWRHYDB09,1,2044,72.2228
REGION1,SEA3N,PWRHYDB09,1,2044,10.5053
REGION1,SEA4N,PWRHYDB09,1,2044,74.425
REGION1,SEA1D,PWRHYDB09,1,2045,2.6729
REGION1,SEA1N,PWRHYDB09,1,2045,19.0414
REGION1,SEA2N,PWRHYDB09,1,2045,18.1676
REGION1,SEA3D,PWRHYDB09,1,2045,74.425
REGION1,SEA3N,PWRHYDB09,1,2045,74.425
REGION1,SEA4N,PWRHYDB09,1,2045,74.425
REGION1,SEA1N,PWRHYDB09,1,2046,74.425
REGION1,SEA2N,PWRHYDB09,1,2046,15.9102
REGION1,SEA3D,PWRHYDB09,1,2046,19.5442
REGION1,SEA3N,PWRHYDB09,1,2046,74.425
REGION1,SEA4N,PWRHYDB09,1,2046,74.425
REGION1,SEA1D,PWRHYDB09,1,2047,74.425
REGION1,SEA1N,PWRHYDB09,1,2047,74.425
REGION1,SEA2D,PWRHYDB09,1,2047,29.698
REGION1,SEA2N,PWRHYDB09,1,2047,74.425
REGION1,SEA3D,PWRHYDB09,1,2047,10.7072
REGION1,SEA3N,PWRHYDB09,1,2047,6.8477
REGION1,SEA4N,PWRHYDB09,1,2047,2.1767
REGION1,SEA1D,PWRHYDB09,1,2048,74.425
REGION1,SEA1N,PWRHYDB09,1,2048,33.786
REGION1,SEA2N,PWRHYDB09,1,2048,4.6014
REGION1,SEA3D,PWRHYDB09,1,2048,74.425
REGION1,SEA3N,PWRHYDB09,1,2048,74.425
REGION1,SEA1D,PWRHYDB09,1,2049,14.5105
REGION1,SEA1N,PWRHYDB09,1,2049,26.2223
REGION1,SEA2D,PWRHYDB09,1,2049,74.425
REGION1,SEA2N,PWRHYDB09,1,2049,15.0026
REGION1,SEA3N,PWRHYDB09,1,2049,74.425
REGION1,SEA4N,PWRHYDB09,1,2049,29.4504
REGION1,SEA1D,PWRHYDB09,1,2050,47.3087
REGION1,SEA1N,PWRHYDB09,1,2050,74.425
REGION1,SEA3D,PWRHYDB09,1,2050,74.425
REGION1,SEA3N,PWRHYDB09,1,2050,74.425
REGION1,SEA4N,PWRHYDB09,1,2050,0.0752
REGION1,SEA1D,PWRHYDB10,1,2020,59.6429
REGION1,SEA1N,PWRHYDB10,1,2020,78.2093
REGION1,SEA3D,PWRHYDB10,1,2020,17.2434
REGION1,SEA3N,PWRHYDB10,1,2020,27.7427
REGION1,SEA4D,PWRHYDB10,1,2020,78.2093
REGION1,SEA1D,PWRHYDB10,1,2021,1.0972
REGION1,SEA1N,PWRHYDB10,1,2021,78.2093
REGION1,SEA2D,PWRHYDB10,1,2021,41.4408
REGION1,SEA2N,PWRHYDB10,1,2021,78.2093
REGION1,SEA3D,PWRHYDB10,1,2021,7.2079
REGION1,SEA4D,PWRHYDB10,1,2021,78.2093
REGION1,SEA1D,PWRHYDB10,1,2022,22.3812
REGION1,SEA1N,PWRHYDB10,1,2022,78.2093
REGION1,SEA2N,PWRHYDB10,1,2022,11.8253
REGION1,SEA3D,PWRHYDB10,1,2022,78.2093
REGION1,SEA4D,PWRHYDB10,1,2022,78.2093
REGION1,SEA4N,PWRHYDB10,1,2022,15.4157
REGION1,SEA1D,PWRHYDB10,1,2023,63.9305
REGION1,SEA1N,PWRHYDB10,1,2023,37.4419
REGION1,SEA2N,PWRHYDB10,1,2023,78.2093
REGION1,SEA4D,PWRHYDB10,1,2023,78.2093
REGION1,SEA4N,PWRHYDB10,1,2023,16.0716
REGION1,SEA1D,PWRHYDB10,1,2024,78.2093
REGION1,SEA1N,PWRHYDB10,1,2024,76.9384
REGION1,SEA4N,PWRHYDB10,1,2024,66.6799
REGION1,SEA1D,PWRHYDB10,1,2025,78.2093
REGION1,SEA2N,PWRHYDB10,1,2025,78.2093
REGION1,SEA3N,PWRHYDB10,1,2025,31.3396
REGION1,SEA4D,PWRHYDB10,1,2025,78.2093
REGION1,SEA1N,PWRHYDB10,1,2026,78.2093
REGION1,SEA3N,PWRHYDB10,1,2026,78.2093
REGION1,SEA4N,PWRHYDB10,1,2026,70.9619
REGION1,SEA1D,PWRHYDB10,1,2027,78.2093
REGION1,SEA2D,PWRHYDB10,1,2027,78.2093
REGION1,SEA3D,PWRHYDB10,1,2027,3.5558
REGION1,SEA4D,PWRHYDB10,1,2027,62.1794
REGION1,SEA1N,PWRHYDB10,1,2028,18.6807
REGION1,SEA2D,PWRHYDB10,1,2028,47.4464
REGION1,SEA3D,PWRHYDB10,1,2028,78.2093
REGION1,SEA3N,PWRHYDB10,1,2028,78.2093
REGION1,SEA4D,PWRHYDB10,1,2028,10.1918
REGION1,SEA4N,PWRHYDB10,1,2028,5.752
REGION1,SEA1D,PWRHYDB10,1,2029,78.2093
REGION1,SEA1N,PWRHYDB10,1,2029,57.4169
REGION1,SEA3D,PWRHYDB10,1,2029,78.2093
REGION1,SEA4D,PWRHYDB10,1,2029,48.0936
REGION1,SEA3D,PWRHYDB10,1,2030,78.2093
REGION1,SEA3N,PWRHYDB10,1,2030,78.2093
REGION1,SEA4D,PWRHYDB10,1,2030,78.2093
REGION1,SEA4N,PWRHYDB10,1,2030,29.2503
REGION1,SEA2D,PWRHYDB10,1,2031,5.8953
REGION1,SEA2N,PWRHYDB10,1,2031,78.2093
REGION1,SEA3D,PWRHYDB10,1,2031,78.2093
REGION1,SEA4D,PWRHYDB10,1,2031,29.58
REGION1,SEA4N,PWRHYDB10,1,2031,78.2093
REGION1,SEA2D,PWRHYDB10,1,2032,37.2881
REGION1,SEA2N,PWRHYDB10,1,2032,51.9799
REGION1,SEA3D,PWRHYDB10,1,2032,78.2093
REGION1,SEA4N,PWRHYDB10,1,2032,78.2093
REGION1,SEA1D,PWRHYDB10,1,2033,78.2093
REGION1,SEA1N,PWRHYDB10,1,2033,46.3997
REGION1,SEA2D,PWRHYDB10,1,2033,78.2093
REGION1,SEA3N,PWRHYDB10,1,2033,0.5378
REGION1,SEA4D,PWRHYDB10,1,2033,8.583
REGION1,SEA1D,PWRHYDB10,1,2034,57.0822
REGION1,SEA2D,PWRHYDB10,1,2034,78.2093
REGION1,SEA3D,PWRHYDB10,1,2034,78.2093
REGION1,SEA4D,PWRHYDB10,1,2034,14.4428
REGION1,SEA1D,PWRHYDB10,1,2035,27.8266
REGION1,SEA2D,PWRHYDB10,1,2035,64.5786
REGION1,SEA2N,PWRHYDB10,1,2035,78.2093
REGION1,SEA3D,PWRHYDB10,1,2035,78.2093
REGION1,SEA4D,PWRHYDB10,1,2035,9.2251
REGION1,SEA1D,PWRHYDB10,1,2036,78.2093
REGION1,SEA1N,PWRHYDB10,1,2036,9.4011
REGION1,SEA2N,PWRHYDB10,1,2036,78.2093
REGION1,SEA3N,PWRHYDB10,1,2036,11.9282
REGION1,SEA4D,PWRHYDB10,1,2036,78.2093
REGION1,SEA4N,PWRHYDB10,1,2036,11.2231
REGION1,SEA2D,PWRHYDB10,1,2037,78.2093
REGION1,SEA3D,PWRHYDB10,1,2037,35.2663
REGION1,SEA4D,PWRHYDB10,1,2037,60.8983
REGION1,SEA4N,PWRHYDB10,1,2037,57.8376
REGION1,SEA1D,PWRHYDB10,1,2038,9.375
REGION1,SEA1N,PWRHYDB10,1,2038,10.0397
REGION1,SEA2D,PWRHYDB10,1,2038,78.2093
REGION1,SEA3D,PWRHYDB10,1,2038,78.2093
REGION1,SEA4D,PWRHYDB10,1,2038,78.2093
REGION1,SEA4N,PWRHYDB10,1,2038,2.085
REGION1,SEA1D,PWRHYDB10,1,2039,7.6099
REGION1,SEA1N,PWRHYDB10,1,2039,2.2003
REGION1,SEA3D,PWRHYDB10,1,2039,78.2093
REGION1,SEA3N,PWRHYDB10,1,2039,78.2093
REGION1,SEA4D,PWRHYDB10,1,2039,78.2093
REGION1,SEA4N,PWRHYDB10,1,2039,20.0268
REGION1,SEA1D,PWRHYDB10,1,2040,57.5097
REGION1,SEA3N,PWRHYDB10,1,2040,78.2093
REGION1,SEA4D,PWRHYDB10,1,2040,78.2093
REGION1,SEA4N,PWRHYDB10,1,2040,23.8801
REGION1,SEA1N,PWRHYDB10,1,2041,78.2093
REGION1,SEA2D,PWRHYDB10,1,2041,78.2093
REGION1,SEA4D,PWRHYDB10,1,2041,78.2093
REGION1,SEA4N,PWRHYDB10,1,2041,13.6084
REGION1,SEA2N,PWRHYDB10,1,2042,78.2093
REGION1,SEA3D,PWRHYDB10,1,2042,43.8754
REGION1,SEA4D,PWRHYDB10,1,2042,78.2093
REGION1,SEA4N,PWRHYDB10,1,2042,78.2093
REGION1,SEA1D,PWRHYDB10,1,2043,78.2093
REGION1,SEA1N,PWRHYDB10,1,2043,32.7768
REGION1,SEA3D,PWRHYDB10,1,2043,78.2093
REGION1,SEA4D,PWRHYDB10,1,2043,78.2093
REGION1,SEA1N,PWRHYDB10,1,2044,71.8012
REGION1,SEA2D,PWRHYDB10,1,2044,78.2093
REGION1,SEA3D,PWRHYDB10,1,2044,12.491
REGION1,SEA3N,PWRHYDB10,1,2044,8.2563
REGION1,SEA4D,PWRHYDB10,1,2044,78.2093
REGION1,SEA4N,PWRHYDB10,1,2044,2.2744
REGION1,SEA1D,PWRHYDB10,1,2045,48.9327
REGION1,SEA2N,PWRHYDB10,1,2045,78.2093
REGION1,SEA3D,PWRHYDB10,1,2045,40.0825
REGION1,SEA4D,PWRHYDB10,1,2045,0.8692
REGION1,SEA4N,PWRHYDB10,1,2045,78.2093
REGION1,SEA1D,PWRHYDB10,1,2046,78.2093
REGION1,SEA2D,PWRHYDB10,1,2046,0.1521
REGION1,SEA3D,PWRHYDB10,1,2046,78.2093
REGION1,SEA3N,PWRHYDB10,1,2046,24.2632
REGION1,SEA4D,PWRHYDB10,1,2046,78.2093
REGION1,SEA4N,PWRHYDB10,1,2046,1.2285
REGION1,SEA1D,PWRHYDB10,1,2047,59.7566
REGION1,SEA3D,PWRHYDB10,1,2047,78.2093
REGION1,SEA4D,PWRHYDB10,1,2047,78.2093
REGION1,SEA4N,PWRHYDB10,1,2047,42.489
REGION1,SEA1D,PWRHYDB10,1,2048,70.9619
REGION1,SEA2D,PWRHYDB10,1,2048,78.2093
